Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

,SN: 2130269553,SN: 2130269553
,SB 4000TL-21,SB 4000TL-21
,2130269553,2130269553
,Total yield,Power
,Counter,Analog
dd/MM/yyyy hh:mm,kWh,kW
24/07/2017 00:00,12989.806,0.000
24/07/2017 00:05,12989.806,0.000
24/07/2017 00:10,12989.806,0.000
24/07/2017 00:15,12989.806,0.000
24/07/2017 00:20,12989.806,0.000
24/07/2017 00:25,12989.806,0.000
24/07/2017 00:30,12989.806,0.000
24/07/2017 00:35,12989.806,0.000
24/07/2017 00:40,12989.806,0.000
24/07/2017 00:45,12989.806,0.000
24/07/2017 00:50,12989.806,0.000
24/07/2017 00:55,12989.806,0.000
24/07/2017 01:00,12989.806,0.000
24/07/2017 01:05,12989.806,0.000
24/07/2017 01:10,12989.806,0.000
24/07/2017 01:15,12989.806,0.000
24/07/2017 01:20,12989.806,0.000
24/07/2017 01:25,12989.806,0.000
24/07/2017 01:30,12989.806,0.000
24/07/2017 01:35,12989.806,0.000
24/07/2017 01:40,12989.806,0.000
24/07/2017 01:45,12989.806,0.000
24/07/2017 01:50,12989.806,0.000
24/07/2017 01:55,12989.806,0.000
24/07/2017 02:00,12989.806,0.000
24/07/2017 02:05,12989.806,0.000
24/07/2017 02:10,12989.806,0.000
24/07/2017 02:15,12989.806,0.000
24/07/2017 02:20,12989.806,0.000
24/07/2017 02:25,12989.806,0.000
24/07/2017 02:30,12989.806,0.000
24/07/2017 02:35,12989.806,0.000
24/07/2017 02:40,12989.806,0.000
24/07/2017 02:45,12989.806,0.000
24/07/2017 02:50,12989.806,0.000
24/07/2017 02:55,12989.806,0.000
24/07/2017 03:00,12989.806,0.000
24/07/2017 03:05,12989.806,0.000
24/07/2017 03:10,12989.806,0.000
24/07/2017 03:15,12989.806,0.000
24/07/2017 03:20,12989.806,0.000
24/07/2017 03:25,12989.806,0.000
24/07/2017 03:30,12989.806,0.000
24/07/2017 03:35,12989.806,0.000
24/07/2017 03:40,12989.806,0.000
24/07/2017 03:45,12989.806,0.000
24/07/2017 03:50,12989.806,0.000
24/07/2017 03:55,12989.806,0.000
24/07/2017 04:00,12989.806,0.000
24/07/2017 04:05,12989.806,0.000
24/07/2017 04:10,12989.806,0.000
24/07/2017 04:15,12989.806,0.000
24/07/2017 04:20,12989.806,0.000
24/07/2017 04:25,12989.806,0.000
24/07/2017 04:30,12989.806,0.000
24/07/2017 04:35,12989.806,0.000
24/07/2017 04:40,12989.806,0.000
24/07/2017 04:45,12989.806,0.000
24/07/2017 04:50,12989.806,0.000
24/07/2017 04:55,12989.806,0.000
24/07/2017 05:00,12989.806,0.000
24/07/2017 05:05,12989.806,0.000
24/07/2017 05:10,12989.806,0.000
24/07/2017 05:15,12989.806,0.000
24/07/2017 05:20,12989.806,0.000
24/07/2017 05:25,12989.806,0.000
24/07/2017 05:30,12989.806,0.000
24/07/2017 05:35,12989.806,0.000
24/07/2017 05:40,12989.806,0.000
24/07/2017 05:45,12989.806,0.000
24/07/2017 05:50,12989.806,0.000
24/07/2017 05:55,12989.806,0.000
24/07/2017 06:00,12989.806,0.000
24/07/2017 06:05,12989.806,0.000
